
  .. 1200/12000 frames, avg util=0.21699, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.17941, R̄=0.785, 3.2s
  .. 2400/12000 frames, avg util=0.21529, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.22167, R̄=0.782, 5.3s
  .. 3600/12000 frames, avg util=0.23626, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.25007, R̄=0.783, 7.4s
  .. 4800/12000 frames, avg util=0.25753, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.24352, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.25685, R̄=0.785, 10.7s
  .. 6600/12000 frames, avg util=0.25698, R̄=0.785, 11.7s
  .. 7200/12000 frames, avg util=0.23723, R̄=0.785, 12.8s
  .. 7800/12000 frames, avg util=0.23707, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.24958, R̄=0.782, 14.9s
  .. 9000/12000 frames, avg util=0.25072, R̄=0.781, 16.0s
  .. 9600/12000 frames, avg util=0.25165, R̄=0.781, 17.0s
  .. 10200/12000 frames, avg util=0.24894, R̄=0.780, 18.1s
  .. 10800/12000 frames, avg util=0.24561, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.24870, R̄=0.780, 20.2s
  .. 12000/12000 frames, avg util=0.24904, R̄=0.780, 21.3s
λ=(1.6, 1.0, 0.04, 0.01): util=0.24904  R̄=0.780
λ=(1.6, 1.0, 0.04, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.28105, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.21681, R̄=0.786, 2.2s
  .. 1800/12000 frames, avg util=0.17922, R̄=0.785, 3.2s
  .. 2400/12000 frames, avg util=0.21511, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.22148, R̄=0.781, 5.3s
  .. 3600/12000 frames, avg util=0.23607, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.24989, R̄=0.783, 7.4s
  .. 4800/12000 frames, avg util=0.25735, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.24333, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.25666, R̄=0.785, 10.6s
  .. 6600/12000 frames, avg util=0.25679, R̄=0.785, 11.6s
  .. 7200/12000 frames, avg util=0.23704, R̄=0.785, 12.7s
  .. 7800/12000 frames, avg util=0.23688, R̄=0.785, 13.7s
  .. 8400/12000 frames, avg util=0.24939, R̄=0.782, 14.8s
  .. 9000/12000 frames, avg util=0.25054, R̄=0.781, 15.8s
  .. 9600/12000 frames, avg util=0.25146, R̄=0.781, 16.9s
  .. 10200/12000 frames, avg util=0.24875, R̄=0.780, 17.9s
  .. 10800/12000 frames, avg util=0.24542, R̄=0.780, 19.0s
  .. 11400/12000 frames, avg util=0.24851, R̄=0.780, 20.0s
  .. 12000/12000 frames, avg util=0.24885, R̄=0.780, 21.1s
λ=(1.6, 1.0, 0.04, 0.02): util=0.24885  R̄=0.780
λ=(1.6, 1.0, 0.05, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27647, R̄=0.784, 1.0s
  .. 1200/12000 frames, avg util=0.21215, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.17468, R̄=0.784, 3.1s
  .. 2400/12000 frames, avg util=0.21067, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.21709, R̄=0.781, 5.2s
  .. 3600/12000 frames, avg util=0.23164, R̄=0.783, 6.3s
  .. 4200/12000 frames, avg util=0.24546, R̄=0.783, 7.3s
  .. 4800/12000 frames, avg util=0.25292, R̄=0.784, 8.4s
  .. 5400/12000 frames, avg util=0.23892, R̄=0.784, 9.5s
  .. 6000/12000 frames, avg util=0.25225, R̄=0.784, 10.5s
  .. 6600/12000 frames, avg util=0.25240, R̄=0.784, 11.6s
  .. 7200/12000 frames, avg util=0.23264, R̄=0.784, 12.6s
  .. 7800/12000 frames, avg util=0.23250, R̄=0.785, 13.7s
  .. 8400/12000 frames, avg util=0.24503, R̄=0.781, 14.8s
  .. 9000/12000 frames, avg util=0.24619, R̄=0.781, 15.8s
  .. 9600/12000 frames, avg util=0.24709, R̄=0.781, 16.9s
  .. 10200/12000 frames, avg util=0.24439, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.24107, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.24416, R̄=0.779, 20.2s
  .. 12000/12000 frames, avg util=0.24449, R̄=0.779, 21.2s
λ=(1.6, 1.0, 0.05, 0.01): util=0.24449  R̄=0.779
λ=(1.6, 1.0, 0.05, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27628, R̄=0.784, 1.1s
  .. 1200/12000 frames, avg util=0.21194, R̄=0.786, 2.2s
  .. 1800/12000 frames, avg util=0.17448, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.21045, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.21687, R̄=0.781, 5.4s
  .. 3600/12000 frames, avg util=0.23144, R̄=0.783, 6.5s
  .. 4200/12000 frames, avg util=0.24527, R̄=0.783, 7.5s
  .. 4800/12000 frames, avg util=0.25274, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.23873, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.25207, R̄=0.784, 10.6s
  .. 6600/12000 frames, avg util=0.25222, R̄=0.784, 11.6s
  .. 7200/12000 frames, avg util=0.23247, R̄=0.784, 12.7s
  .. 7800/12000 frames, avg util=0.23232, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.24486, R̄=0.781, 14.8s
  .. 9000/12000 frames, avg util=0.24601, R̄=0.781, 15.9s
  .. 9600/12000 frames, avg util=0.24691, R̄=0.781, 16.9s
  .. 10200/12000 frames, avg util=0.24421, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.24089, R̄=0.780, 19.0s
  .. 11400/12000 frames, avg util=0.24398, R̄=0.779, 20.1s
  .. 12000/12000 frames, avg util=0.24431, R̄=0.779, 21.1s
λ=(1.6, 1.0, 0.05, 0.02): util=0.24431  R̄=0.779
λ=(1.6, 1.05, 0.03, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.28582, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.22170, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.18402, R̄=0.785, 3.2s
  .. 2400/12000 frames, avg util=0.21989, R̄=0.782, 4.2s
  .. 3000/12000 frames, avg util=0.22626, R̄=0.782, 5.3s
  .. 3600/12000 frames, avg util=0.24090, R̄=0.784, 6.3s
  .. 4200/12000 frames, avg util=0.25469, R̄=0.784, 7.4s
  .. 4800/12000 frames, avg util=0.26219, R̄=0.785, 8.4s
  .. 5400/12000 frames, avg util=0.24818, R̄=0.785, 9.5s
  .. 6000/12000 frames, avg util=0.26148, R̄=0.785, 10.5s
  .. 6600/12000 frames, avg util=0.26161, R̄=0.785, 11.6s
  .. 7200/12000 frames, avg util=0.24186, R̄=0.785, 12.8s
  .. 7800/12000 frames, avg util=0.24171, R̄=0.786, 14.0s
  .. 8400/12000 frames, avg util=0.25417, R̄=0.782, 15.1s
  .. 9000/12000 frames, avg util=0.25529, R̄=0.782, 16.1s
  .. 9600/12000 frames, avg util=0.25621, R̄=0.782, 17.2s
  .. 10200/12000 frames, avg util=0.25350, R̄=0.781, 18.2s
  .. 10800/12000 frames, avg util=0.25015, R̄=0.780, 19.3s
  .. 11400/12000 frames, avg util=0.25324, R̄=0.780, 20.3s
  .. 12000/12000 frames, avg util=0.25359, R̄=0.780, 21.3s
λ=(1.6, 1.05, 0.03, 0.01): util=0.25359  R̄=0.780
λ=(1.6, 1.05, 0.03, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.28563, R̄=0.785, 1.0s
  .. 1200/12000 frames, avg util=0.22148, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.18383, R̄=0.785, 3.1s
  .. 2400/12000 frames, avg util=0.21970, R̄=0.782, 4.1s
  .. 3000/12000 frames, avg util=0.22604, R̄=0.782, 5.2s
  .. 3600/12000 frames, avg util=0.24066, R̄=0.784, 6.2s
  .. 4200/12000 frames, avg util=0.25446, R̄=0.784, 7.2s
  .. 4800/12000 frames, avg util=0.26196, R̄=0.785, 8.3s
  .. 5400/12000 frames, avg util=0.24797, R̄=0.785, 9.3s
  .. 6000/12000 frames, avg util=0.26127, R̄=0.785, 10.4s
  .. 6600/12000 frames, avg util=0.26140, R̄=0.785, 11.5s
  .. 7200/12000 frames, avg util=0.24164, R̄=0.785, 12.5s
  .. 7800/12000 frames, avg util=0.24150, R̄=0.786, 13.6s
  .. 8400/12000 frames, avg util=0.25396, R̄=0.782, 14.6s
  .. 9000/12000 frames, avg util=0.25507, R̄=0.782, 15.7s
  .. 9600/12000 frames, avg util=0.25599, R̄=0.782, 16.7s
  .. 10200/12000 frames, avg util=0.25328, R̄=0.781, 17.7s
  .. 10800/12000 frames, avg util=0.24994, R̄=0.780, 18.8s
  .. 11400/12000 frames, avg util=0.25303, R̄=0.780, 19.8s
  .. 12000/12000 frames, avg util=0.25338, R̄=0.780, 20.9s
λ=(1.6, 1.05, 0.03, 0.02): util=0.25338  R̄=0.780
λ=(1.6, 1.05, 0.04, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.28124, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.21699, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.17940, R̄=0.785, 3.1s
  .. 2400/12000 frames, avg util=0.21528, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.22166, R̄=0.782, 5.2s
  .. 3600/12000 frames, avg util=0.23625, R̄=0.783, 6.3s
  .. 4200/12000 frames, avg util=0.25007, R̄=0.783, 7.3s
  .. 4800/12000 frames, avg util=0.25753, R̄=0.784, 8.3s
  .. 5400/12000 frames, avg util=0.24351, R̄=0.784, 9.4s
  .. 6000/12000 frames, avg util=0.25684, R̄=0.785, 10.5s
  .. 6600/12000 frames, avg util=0.25698, R̄=0.785, 11.5s
  .. 7200/12000 frames, avg util=0.23722, R̄=0.785, 12.6s
  .. 7800/12000 frames, avg util=0.23707, R̄=0.785, 13.6s
  .. 8400/12000 frames, avg util=0.24958, R̄=0.782, 14.6s
  .. 9000/12000 frames, avg util=0.25072, R̄=0.781, 15.7s
  .. 9600/12000 frames, avg util=0.25164, R̄=0.781, 16.8s
  .. 10200/12000 frames, avg util=0.24894, R̄=0.780, 17.8s
  .. 10800/12000 frames, avg util=0.24560, R̄=0.780, 18.9s
  .. 11400/12000 frames, avg util=0.24870, R̄=0.780, 19.9s
  .. 12000/12000 frames, avg util=0.24904, R̄=0.780, 21.0s
λ=(1.6, 1.05, 0.04, 0.01): util=0.24904  R̄=0.780
λ=(1.6, 1.05, 0.04, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.28105, R̄=0.785, 1.0s
  .. 1200/12000 frames, avg util=0.21681, R̄=0.786, 2.0s
  .. 1800/12000 frames, avg util=0.17922, R̄=0.785, 3.1s
  .. 2400/12000 frames, avg util=0.21510, R̄=0.781, 4.1s
  .. 3000/12000 frames, avg util=0.22147, R̄=0.781, 5.2s
  .. 3600/12000 frames, avg util=0.23607, R̄=0.783, 6.2s
  .. 4200/12000 frames, avg util=0.24988, R̄=0.783, 7.2s
  .. 4800/12000 frames, avg util=0.25735, R̄=0.784, 8.2s
  .. 5400/12000 frames, avg util=0.24332, R̄=0.784, 9.3s
  .. 6000/12000 frames, avg util=0.25665, R̄=0.785, 10.3s
  .. 6600/12000 frames, avg util=0.25679, R̄=0.785, 11.4s
  .. 7200/12000 frames, avg util=0.23703, R̄=0.785, 12.4s
  .. 7800/12000 frames, avg util=0.23688, R̄=0.785, 13.5s
  .. 8400/12000 frames, avg util=0.24939, R̄=0.782, 14.6s
  .. 9000/12000 frames, avg util=0.25053, R̄=0.781, 15.6s
  .. 9600/12000 frames, avg util=0.25145, R̄=0.781, 16.7s
  .. 10200/12000 frames, avg util=0.24875, R̄=0.780, 17.7s
  .. 10800/12000 frames, avg util=0.24541, R̄=0.780, 18.8s
  .. 11400/12000 frames, avg util=0.24851, R̄=0.780, 19.9s
  .. 12000/12000 frames, avg util=0.24884, R̄=0.780, 21.0s
λ=(1.6, 1.05, 0.04, 0.02): util=0.24884  R̄=0.780
λ=(1.6, 1.05, 0.05, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27647, R̄=0.784, 1.1s
  .. 1200/12000 frames, avg util=0.21215, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.17468, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.21066, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.21708, R̄=0.781, 5.3s
  .. 3600/12000 frames, avg util=0.23163, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.24546, R̄=0.783, 7.5s
  .. 4800/12000 frames, avg util=0.25291, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.23891, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.25225, R̄=0.784, 10.6s
  .. 6600/12000 frames, avg util=0.25240, R̄=0.784, 11.7s
  .. 7200/12000 frames, avg util=0.23265, R̄=0.784, 12.8s
  .. 7800/12000 frames, avg util=0.23250, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.24503, R̄=0.781, 14.9s
  .. 9000/12000 frames, avg util=0.24619, R̄=0.781, 15.9s
  .. 9600/12000 frames, avg util=0.24709, R̄=0.781, 17.0s
  .. 10200/12000 frames, avg util=0.24440, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.24107, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.24416, R̄=0.779, 20.1s
  .. 12000/12000 frames, avg util=0.24450, R̄=0.779, 21.2s
λ=(1.6, 1.05, 0.05, 0.01): util=0.24450  R̄=0.779
λ=(1.6, 1.05, 0.05, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27628, R̄=0.784, 1.0s
  .. 1200/12000 frames, avg util=0.21194, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.17448, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.21045, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.21686, R̄=0.781, 5.2s
  .. 3600/12000 frames, avg util=0.23143, R̄=0.783, 6.3s
  .. 4200/12000 frames, avg util=0.24527, R̄=0.783, 7.4s
  .. 4800/12000 frames, avg util=0.25274, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.23872, R̄=0.784, 9.5s
  .. 6000/12000 frames, avg util=0.25207, R̄=0.784, 10.6s
  .. 6600/12000 frames, avg util=0.25222, R̄=0.784, 11.6s
  .. 7200/12000 frames, avg util=0.23247, R̄=0.784, 12.6s
  .. 7800/12000 frames, avg util=0.23233, R̄=0.785, 13.7s
  .. 8400/12000 frames, avg util=0.24486, R̄=0.781, 14.7s
  .. 9000/12000 frames, avg util=0.24601, R̄=0.781, 15.8s
  .. 9600/12000 frames, avg util=0.24691, R̄=0.781, 16.9s
  .. 10200/12000 frames, avg util=0.24421, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.24089, R̄=0.780, 19.0s
  .. 11400/12000 frames, avg util=0.24398, R̄=0.779, 20.0s
  .. 12000/12000 frames, avg util=0.24431, R̄=0.779, 21.1s
λ=(1.6, 1.05, 0.05, 0.02): util=0.24431  R̄=0.779
λ=(1.65, 0.95, 0.03, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27090, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.20463, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16582, R̄=0.785, 3.2s
  .. 2400/12000 frames, avg util=0.20293, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.20947, R̄=0.782, 5.4s
  .. 3600/12000 frames, avg util=0.22452, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.23874, R̄=0.783, 7.5s
  .. 4800/12000 frames, avg util=0.24644, R̄=0.785, 8.5s
  .. 5400/12000 frames, avg util=0.23200, R̄=0.785, 9.6s
  .. 6000/12000 frames, avg util=0.24571, R̄=0.785, 10.6s
  .. 6600/12000 frames, avg util=0.24583, R̄=0.785, 11.6s
  .. 7200/12000 frames, avg util=0.22545, R̄=0.785, 12.7s
  .. 7800/12000 frames, avg util=0.22528, R̄=0.785, 13.7s
  .. 8400/12000 frames, avg util=0.23825, R̄=0.782, 14.8s
  .. 9000/12000 frames, avg util=0.23945, R̄=0.782, 15.8s
  .. 9600/12000 frames, avg util=0.24040, R̄=0.782, 16.9s
  .. 10200/12000 frames, avg util=0.23762, R̄=0.781, 17.9s
  .. 10800/12000 frames, avg util=0.23417, R̄=0.780, 19.0s
  .. 11400/12000 frames, avg util=0.23736, R̄=0.780, 20.0s
  .. 12000/12000 frames, avg util=0.23772, R̄=0.780, 21.1s
λ=(1.65, 0.95, 0.03, 0.01): util=0.23772  R̄=0.780
λ=(1.65, 0.95, 0.03, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27064, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.20439, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16562, R̄=0.785, 3.2s
  .. 2400/12000 frames, avg util=0.20272, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.20927, R̄=0.782, 5.3s
  .. 3600/12000 frames, avg util=0.22432, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.23854, R̄=0.783, 7.4s
  .. 4800/12000 frames, avg util=0.24625, R̄=0.785, 8.5s
  .. 5400/12000 frames, avg util=0.23180, R̄=0.785, 9.5s
  .. 6000/12000 frames, avg util=0.24552, R̄=0.785, 10.6s
  .. 6600/12000 frames, avg util=0.24564, R̄=0.785, 11.7s
  .. 7200/12000 frames, avg util=0.22527, R̄=0.785, 12.8s
  .. 7800/12000 frames, avg util=0.22511, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.23807, R̄=0.782, 14.9s
  .. 9000/12000 frames, avg util=0.23927, R̄=0.782, 16.0s
  .. 9600/12000 frames, avg util=0.24022, R̄=0.782, 17.0s
  .. 10200/12000 frames, avg util=0.23743, R̄=0.781, 18.1s
  .. 10800/12000 frames, avg util=0.23399, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.23718, R̄=0.780, 20.2s
  .. 12000/12000 frames, avg util=0.23753, R̄=0.780, 21.3s
λ=(1.65, 0.95, 0.03, 0.02): util=0.23753  R̄=0.780
λ=(1.65, 0.95, 0.04, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.26620, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.20004, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16129, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.19838, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.20492, R̄=0.781, 5.3s
  .. 3600/12000 frames, avg util=0.21992, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.23415, R̄=0.783, 7.4s
  .. 4800/12000 frames, avg util=0.24182, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.22738, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.24110, R̄=0.785, 10.6s
  .. 6600/12000 frames, avg util=0.24123, R̄=0.785, 11.7s
  .. 7200/12000 frames, avg util=0.22088, R̄=0.785, 12.7s
  .. 7800/12000 frames, avg util=0.22071, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.23371, R̄=0.782, 14.9s
  .. 9000/12000 frames, avg util=0.23491, R̄=0.781, 15.9s
  .. 9600/12000 frames, avg util=0.23585, R̄=0.781, 17.0s
  .. 10200/12000 frames, avg util=0.23308, R̄=0.780, 18.1s
  .. 10800/12000 frames, avg util=0.22965, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.23284, R̄=0.780, 20.1s
  .. 12000/12000 frames, avg util=0.23318, R̄=0.780, 21.2s
λ=(1.65, 0.95, 0.04, 0.01): util=0.23318  R̄=0.780
λ=(1.65, 0.95, 0.04, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.26594, R̄=0.785, 1.1s
  .. 1200/12000 frames, avg util=0.19974, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16107, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.19816, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.20470, R̄=0.781, 5.3s
  .. 3600/12000 frames, avg util=0.21970, R̄=0.783, 6.4s
  .. 4200/12000 frames, avg util=0.23395, R̄=0.783, 7.5s
  .. 4800/12000 frames, avg util=0.24163, R̄=0.784, 8.5s
  .. 5400/12000 frames, avg util=0.22719, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.24091, R̄=0.785, 10.6s
  .. 6600/12000 frames, avg util=0.24104, R̄=0.785, 11.7s
  .. 7200/12000 frames, avg util=0.22070, R̄=0.785, 12.8s
  .. 7800/12000 frames, avg util=0.22053, R̄=0.785, 13.8s
  .. 8400/12000 frames, avg util=0.23352, R̄=0.782, 14.9s
  .. 9000/12000 frames, avg util=0.23472, R̄=0.781, 15.9s
  .. 9600/12000 frames, avg util=0.23566, R̄=0.781, 17.0s
  .. 10200/12000 frames, avg util=0.23289, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.22946, R̄=0.780, 19.1s
  .. 11400/12000 frames, avg util=0.23265, R̄=0.780, 20.2s
  .. 12000/12000 frames, avg util=0.23300, R̄=0.780, 21.3s
λ=(1.65, 0.95, 0.04, 0.02): util=0.23300  R̄=0.780
λ=(1.65, 0.95, 0.05, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.26154, R̄=0.784, 1.1s
  .. 1200/12000 frames, avg util=0.19514, R̄=0.785, 2.1s
  .. 1800/12000 frames, avg util=0.15654, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.19376, R̄=0.781, 4.3s
  .. 3000/12000 frames, avg util=0.20034, R̄=0.781, 5.4s
  .. 3600/12000 frames, avg util=0.21534, R̄=0.782, 6.5s
  .. 4200/12000 frames, avg util=0.22958, R̄=0.782, 7.5s
  .. 4800/12000 frames, avg util=0.23726, R̄=0.784, 8.6s
  .. 5400/12000 frames, avg util=0.22283, R̄=0.784, 9.6s
  .. 6000/12000 frames, avg util=0.23657, R̄=0.784, 10.7s
  .. 6600/12000 frames, avg util=0.23671, R̄=0.784, 11.8s
  .. 7200/12000 frames, avg util=0.21637, R̄=0.784, 12.8s
  .. 7800/12000 frames, avg util=0.21621, R̄=0.784, 13.9s
  .. 8400/12000 frames, avg util=0.22923, R̄=0.781, 14.9s
  .. 9000/12000 frames, avg util=0.23043, R̄=0.780, 16.0s
  .. 9600/12000 frames, avg util=0.23136, R̄=0.780, 17.0s
  .. 10200/12000 frames, avg util=0.22860, R̄=0.780, 18.1s
  .. 10800/12000 frames, avg util=0.22517, R̄=0.779, 19.1s
  .. 11400/12000 frames, avg util=0.22835, R̄=0.779, 20.1s
  .. 12000/12000 frames, avg util=0.22869, R̄=0.779, 21.2s
λ=(1.65, 0.95, 0.05, 0.01): util=0.22869  R̄=0.779
λ=(1.65, 0.95, 0.05, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.26130, R̄=0.784, 1.0s
  .. 1200/12000 frames, avg util=0.19495, R̄=0.785, 2.1s
  .. 1800/12000 frames, avg util=0.15638, R̄=0.784, 3.2s
  .. 2400/12000 frames, avg util=0.19359, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.20017, R̄=0.781, 5.3s
  .. 3600/12000 frames, avg util=0.21516, R̄=0.782, 6.3s
  .. 4200/12000 frames, avg util=0.22940, R̄=0.782, 7.4s
  .. 4800/12000 frames, avg util=0.23708, R̄=0.784, 8.4s
  .. 5400/12000 frames, avg util=0.22265, R̄=0.784, 9.5s
  .. 6000/12000 frames, avg util=0.23638, R̄=0.784, 10.6s
  .. 6600/12000 frames, avg util=0.23653, R̄=0.784, 11.6s
  .. 7200/12000 frames, avg util=0.21618, R̄=0.784, 12.7s
  .. 7800/12000 frames, avg util=0.21602, R̄=0.784, 13.7s
  .. 8400/12000 frames, avg util=0.22904, R̄=0.781, 14.8s
  .. 9000/12000 frames, avg util=0.23024, R̄=0.780, 15.8s
  .. 9600/12000 frames, avg util=0.23117, R̄=0.780, 16.9s
  .. 10200/12000 frames, avg util=0.22840, R̄=0.780, 18.0s
  .. 10800/12000 frames, avg util=0.22497, R̄=0.779, 19.0s
  .. 11400/12000 frames, avg util=0.22815, R̄=0.779, 20.1s
  .. 12000/12000 frames, avg util=0.22850, R̄=0.779, 21.1s
λ=(1.65, 0.95, 0.05, 0.02): util=0.22850  R̄=0.779
λ=(1.65, 1.0, 0.03, 0.01) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27090, R̄=0.785, 1.0s
  .. 1200/12000 frames, avg util=0.20463, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16586, R̄=0.785, 3.1s
  .. 2400/12000 frames, avg util=0.20295, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.20949, R̄=0.782, 5.2s
  .. 3600/12000 frames, avg util=0.22454, R̄=0.783, 6.2s
  .. 4200/12000 frames, avg util=0.23875, R̄=0.783, 7.3s
  .. 4800/12000 frames, avg util=0.24645, R̄=0.785, 8.3s
  .. 5400/12000 frames, avg util=0.23201, R̄=0.785, 9.4s
  .. 6000/12000 frames, avg util=0.24571, R̄=0.785, 10.4s
  .. 6600/12000 frames, avg util=0.24583, R̄=0.785, 11.4s
  .. 7200/12000 frames, avg util=0.22547, R̄=0.785, 12.5s
  .. 7800/12000 frames, avg util=0.22530, R̄=0.785, 13.6s
  .. 8400/12000 frames, avg util=0.23826, R̄=0.782, 14.6s
  .. 9000/12000 frames, avg util=0.23946, R̄=0.782, 15.6s
  .. 9600/12000 frames, avg util=0.24041, R̄=0.782, 16.7s
  .. 10200/12000 frames, avg util=0.23763, R̄=0.781, 17.7s
  .. 10800/12000 frames, avg util=0.23418, R̄=0.780, 18.7s
  .. 11400/12000 frames, avg util=0.23737, R̄=0.780, 19.8s
  .. 12000/12000 frames, avg util=0.23773, R̄=0.780, 20.8s
λ=(1.65, 1.0, 0.03, 0.01): util=0.23773  R̄=0.780
λ=(1.65, 1.0, 0.03, 0.02) → running backtest on 12000 frames ...
  .. 600/12000 frames, avg util=0.27064, R̄=0.785, 1.0s
  .. 1200/12000 frames, avg util=0.20439, R̄=0.786, 2.1s
  .. 1800/12000 frames, avg util=0.16565, R̄=0.785, 3.1s
  .. 2400/12000 frames, avg util=0.20274, R̄=0.781, 4.2s
  .. 3000/12000 frames, avg util=0.20928, R̄=0.782, 5.2s
  .. 3600/12000 frames, avg util=0.22433, R̄=0.783, 6.3s
  .. 4200/12000 frames, avg util=0.23855, R̄=0.783, 7.3s
  .. 4800/12000 frames, avg util=0.24626, R̄=0.785, 8.4s
  .. 5400/12000 frames, avg util=0.23181, R̄=0.785, 9.4s
  .. 6000/12000 frames, avg util=0.24553, R̄=0.785, 10.5s
  .. 6600/12000 frames, avg util=0.24565, R̄=0.785, 11.5s
  .. 7200/12000 frames, avg util=0.22527, R̄=0.785, 12.6s
  .. 7800/12000 frames, avg util=0.22511, R̄=0.785, 13.7s
  .. 8400/12000 frames, avg util=0.23808, R̄=0.782, 14.7s
